7.262068390846252441e-01,2.465962469577789307e-01,-3.382039368152618408e-01,-8.728833198547363281e-01,-3.780353665351867676e-01,-3.496333658695220947e-01,4.592123627662658691e-01,2.751149535179138184e-01,3.047120869159698486e-01
7.744255065917968750e-01,-5.557014793157577515e-02,-7.608115077018737793e-01,4.264895617961883545e-01,5.215700864791870117e-01,1.225543916225433350e-01,5.419343709945678711e-01,-1.240880694240331650e-02,3.587573766708374023e-01
4.546565935015678406e-02,-1.449179649353027344e-01,-9.491617679595947266e-01,-7.842171192169189453e-01,-9.371416568756103516e-01,2.728208303451538086e-01,-3.712880313396453857e-01,1.714138314127922058e-02,2.158574908971786499e-01
8.151329755783081055e-01,-5.014155507087707520e-01,-1.792341470718383789e-01,5.111022591590881348e-01,-5.424036979675292969e-01,-8.460401892662048340e-01,-4.204970896244049072e-01,-6.775574088096618652e-01,5.213087797164916992e-01
8.593953251838684082e-01,6.162407398223876953e-01,2.668075263500213623e-01,7.429211735725402832e-01,6.073441505432128906e-01,-6.268599033355712891e-01,7.851179838180541992e-01,7.868448644876480103e-02,4.575841128826141357e-01
6.148803234100341797e-01,7.921826243400573730e-01,-3.639930486679077148e-01,-7.798961400985717773e-01,-5.441296696662902832e-01,-1.457844227552413940e-01,6.360295414924621582e-01,7.214611768722534180e-01,2.772701084613800049e-01
-9.860957264900207520e-01,2.149460464715957642e-02,-1.651780009269714355e-01,-5.557844042778015137e-01,-7.602692842483520508e-01,-3.247696459293365479e-01,8.858194351196289062e-01,-3.535941243171691895e-01,4.629740491509437561e-02
3.758124262094497681e-02,4.060379266738891602e-01,-2.727407813072204590e-01,9.435641765594482422e-01,9.248945713043212891e-01,-4.964354038238525391e-01,-5.502988118678331375e-03,-3.982433676719665527e-01,3.292601704597473145e-01
-4.303190112113952637e-01,-9.262260794639587402e-01,2.191286683082580566e-01,5.358046386390924454e-03,-8.970425128936767578e-01,-4.427070617675781250e-01,8.165317773818969727e-01,-5.208762288093566895e-01,1.776190996170043945e-01
-7.102102637290954590e-01,-2.109447866678237915e-02,9.713008999824523926e-01,-5.158894658088684082e-01,3.442710936069488525e-01,5.232392549514770508e-01,-5.247249007225036621e-01,4.564327001571655273e-01,1.469331383705139160e-01
-2.644337415695190430e-01,2.646116614341735840e-01,2.670594155788421631e-01,7.154937088489532471e-02,-8.194204568862915039e-01,6.706050038337707520e-01,-3.584398627281188965e-01,-6.269629597663879395e-01,1.925827413797378540e-01
-9.184496998786926270e-01,1.817858815193176270e-01,3.551287353038787842e-01,-9.668243527412414551e-01,2.418611571192741394e-02,-5.470084547996520996e-01,2.903455793857574463e-01,-6.512671709060668945e-01,8.676829189062118530e-02
3.818754851818084717e-01,-2.265293002128601074e-01,8.734599947929382324e-01,-7.249581217765808105e-01,-3.178673088550567627e-01,-7.730529308319091797e-01,8.493872284889221191e-01,7.546787261962890625e-01,2.805243134498596191e-01
-4.841167330741882324e-01,3.199681043624877930e-01,6.344444155693054199e-01,1.104016229510307312e-01,5.930115655064582825e-02,-5.162954330444335938e-01,-8.137944936752319336e-01,7.944315075874328613e-01,3.003853261470794678e-01
8.008360862731933594e-01,2.662029266357421875e-01,-3.219404220581054688e-01,-3.015808463096618652e-01,4.519113600254058838e-01,7.942205071449279785e-01,7.741728425025939941e-01,5.597510933876037598e-01,2.619984447956085205e-01
2.840632796287536621e-01,-8.317200541496276855e-01,-6.767425537109375000e-01,7.971083521842956543e-01,2.128581255674362183e-01,-9.816058874130249023e-01,-7.970569133758544922e-01,3.270035386085510254e-01,5.063852667808532715e-01
-9.898768067359924316e-01,-6.783838868141174316e-01,9.746757894754409790e-02,3.837904036045074463e-01,3.039225041866302490e-01,-5.514613986015319824e-01,4.243584573268890381e-01,-5.255018472671508789e-01,6.663241237401962280e-02
-3.492006063461303711e-01,4.929828047752380371e-01,2.992658019065856934e-01,6.984468102455139160e-01,3.152257800102233887e-01,1.366172134876251221e-01,-8.126504421234130859e-01,-2.645683884620666504e-01,2.845520973205566406e-01
-4.695952534675598145e-01,-5.120207071304321289e-01,9.460210800170898438e-01,-2.138045579195022583e-01,7.840930819511413574e-01,2.622772455215454102e-01,5.896226167678833008e-01,5.274186376482248306e-03,1.530600041151046753e-01
1.538077741861343384e-01,-1.496461220085620880e-02,-6.095139980316162109e-01,4.449042379856109619e-01,-4.384552836418151855e-01,-9.513680934906005859e-01,2.909446060657501221e-01,-6.457786560058593750e-01,3.159821927547454834e-01
8.809171915054321289e-01,9.078571796417236328e-01,8.297287821769714355e-01,-2.596825957298278809e-01,-9.690867662429809570e-01,8.566371202468872070e-01,-1.436316967010498047e-01,9.333096146583557129e-01,3.525170981884002686e-01
9.272399544715881348e-01,7.060189247131347656e-01,-4.111022055149078369e-01,-2.298045456409454346e-01,7.022733688354492188e-01,-3.661559820175170898e-01,-6.610144972801208496e-01,1.136025264859199524e-01,5.432390570640563965e-01
8.723095655441284180e-01,3.920595943927764893e-01,1.401223391294479370e-01,-8.056470155715942383e-01,2.300144582986831665e-01,9.801077246665954590e-01,-7.198319435119628906e-01,3.665930405259132385e-02,2.997107505798339844e-01
7.547461390495300293e-01,4.815372228622436523e-01,3.940314948558807373e-01,4.049681723117828369e-01,-2.810176908969879150e-01,-4.128163158893585205e-01,6.187223196029663086e-01,6.202268004417419434e-01,4.119898080825805664e-01
7.341446280479431152e-01,8.264811038970947266e-01,2.268479764461517334e-02,3.032589331269264221e-03,5.965903401374816895e-01,2.999278604984283447e-01,4.039337635040283203e-01,5.915853381156921387e-01,3.330074250698089600e-01
7.800107002258300781e-01,-3.240096867084503174e-01,-2.488340884447097778e-01,-8.120360970497131348e-01,1.565602868795394897e-01,-9.281154274940490723e-01,-6.880396604537963867e-02,8.528926968574523926e-02,4.055966138839721680e-01
-4.269174933433532715e-01,1.816665232181549072e-01,-9.389994740486145020e-01,-9.253036379814147949e-01,6.452011466026306152e-01,-2.796187102794647217e-01,-7.458789944648742676e-01,4.448651894927024841e-02,2.125580012798309326e-01
5.399870872497558594e-01,-5.683579444885253906e-01,2.457809448242187500e-01,-8.293050527572631836e-01,-8.966365456581115723e-01,6.270926445722579956e-02,8.127024024724960327e-02,2.748598158359527588e-01,2.662308514118194580e-01
4.521826803684234619e-01,9.517041444778442383e-01,3.260069712996482849e-02,-3.540870547294616699e-01,5.903723835945129395e-01,-4.583354890346527100e-01,-1.220571622252464294e-01,-8.430872559547424316e-01,3.024971783161163330e-01
-9.492985010147094727e-01,9.252968430519104004e-01,6.719602346420288086e-01,3.919484019279479980e-01,-1.820941120386123657e-01,-6.534113883972167969e-01,-6.871259212493896484e-01,-4.995141923427581787e-01,1.454534232616424561e-01
9.845332801342010498e-02,4.291918575763702393e-01,3.203947544097900391e-01,-4.401322007179260254e-01,9.097305536270141602e-01,4.757938385009765625e-01,1.087081059813499451e-01,2.234414964914321899e-01,2.093454748392105103e-01
-1.607998758554458618e-01,-5.045379996299743652e-01,-2.880546450614929199e-01,5.156922340393066406e-01,-9.712130427360534668e-01,-7.678546905517578125e-01,-9.079946875572204590e-01,-9.185423851013183594e-01,3.453827202320098877e-01
7.109211683273315430e-01,4.073157310485839844e-01,-5.165234208106994629e-02,-8.043316602706909180e-01,-1.676825061440467834e-02,-5.305645987391471863e-02,-6.535962820053100586e-01,-1.322966963052749634e-01,3.499025106430053711e-01
-2.029905319213867188e-01,2.317001968622207642e-01,2.701872885227203369e-01,-9.093919992446899414e-01,-2.507747709751129150e-01,2.517198324203491211e-01,6.272517144680023193e-03,7.129796743392944336e-01,1.822977364063262939e-01
3.173872530460357666e-01,-6.741311550140380859e-01,-8.588625192642211914e-01,2.848385572433471680e-01,-9.469773769378662109e-01,1.715511679649353027e-01,8.804605007171630859e-01,1.509483605623245239e-01,2.529670596122741699e-01
-2.236601412296295166e-01,2.865764498710632324e-01,-8.349421620368957520e-02,9.123358130455017090e-02,8.829296231269836426e-01,-2.277947217226028442e-01,9.223811030387878418e-01,8.107013106346130371e-01,2.193615883588790894e-01
-6.084177494049072266e-01,-8.612774014472961426e-01,-7.984439730644226074e-01,-9.635563492774963379e-01,-8.111140727996826172e-01,3.660135567188262939e-01,-8.576226830482482910e-01,-3.620487451553344727e-01,1.483121514320373535e-01
6.897506117820739746e-01,-9.534561038017272949e-01,6.289369463920593262e-01,-4.362904429435729980e-01,-7.636703252792358398e-01,3.934743404388427734e-01,2.578856945037841797e-01,7.549440264701843262e-01,2.964868843555450439e-01
4.701420962810516357e-01,6.069618463516235352e-01,-4.359308481216430664e-01,-6.451209187507629395e-01,5.012295246124267578e-01,6.136694550514221191e-01,9.810102581977844238e-01,-1.747646480798721313e-01,1.795096844434738159e-01
-2.559638321399688721e-01,5.528259277343750000e-01,-3.183929324150085449e-01,8.615146279335021973e-01,7.168254852294921875e-01,-1.420119404792785645e-01,5.017421245574951172e-01,5.090857744216918945e-01,2.602480649948120117e-01
-7.937522530555725098e-01,8.051058053970336914e-01,1.050474494695663452e-02,6.529149413108825684e-01,-3.599008023738861084e-01,7.910464406013488770e-01,-2.215966433286666870e-01,-9.783247113227844238e-01,1.308728307485580444e-01
8.107639551162719727e-01,-8.174266219139099121e-01,-3.613727390766143799e-01,9.001239538192749023e-01,9.012143015861511230e-01,1.468757688999176025e-01,2.636744379997253418e-01,-1.031089574098587036e-01,4.225246608257293701e-01
-4.135784506797790527e-01,-3.426709175109863281e-01,3.450369238853454590e-01,5.047490596771240234e-01,5.831580758094787598e-01,5.792362689971923828e-01,-8.175877928733825684e-01,-1.115939021110534668e-02,2.448134124279022217e-01
-8.848825097084045410e-01,9.905776381492614746e-02,-1.169390007853507996e-01,7.754083871841430664e-01,-2.981699705123901367e-01,-7.658659815788269043e-01,-7.140166163444519043e-01,5.230212807655334473e-01,2.220316380262374878e-01
2.364361286163330078e-01,-7.977546453475952148e-01,-8.317863941192626953e-01,4.019382596015930176e-01,-8.544740080833435059e-01,6.437200903892517090e-01,4.124844670295715332e-01,-8.373024463653564453e-01,2.192664891481399536e-01
-8.303245902061462402e-01,9.732791781425476074e-01,-2.514584064483642578e-01,-2.587157189846038818e-01,6.255991458892822266e-01,8.944971561431884766e-01,9.720021486282348633e-01,5.067563652992248535e-01,8.061939477920532227e-02
-2.474808245897293091e-01,-8.329985737800598145e-01,5.542938113212585449e-01,1.168084964156150818e-01,-1.515559852123260498e-01,8.127087950706481934e-01,-7.776050567626953125e-01,-1.474979147315025330e-02,2.265648245811462402e-01
-9.772927165031433105e-01,-6.267871707677841187e-02,-8.873934745788574219e-01,-7.623641490936279297e-01,-7.649475336074829102e-01,2.984206080436706543e-01,4.920897483825683594e-01,1.667375266551971436e-01,4.774066805839538574e-02
9.243450760841369629e-01,-2.502588331699371338e-01,-4.285758137702941895e-01,7.371982336044311523e-01,-5.528083443641662598e-01,9.264450669288635254e-01,-9.756910800933837891e-01,9.397576451301574707e-01,5.758001804351806641e-01
-9.136801958084106445e-01,7.822862267494201660e-01,5.540221929550170898e-02,9.859296083450317383e-01,-8.524068593978881836e-01,1.077085658907890320e-01,9.386050701141357422e-01,4.619568958878517151e-02,1.129378676414489746e-01
2.587972879409790039e-01,3.914973735809326172e-01,-9.091787040233612061e-02,2.551161646842956543e-01,1.686286181211471558e-01,8.023160099983215332e-01,-9.091072678565979004e-01,-4.380736351013183594e-01,2.954002022743225098e-01
9.008229970932006836e-01,7.805275917053222656e-01,-8.868649601936340332e-02,2.402651906013488770e-01,-4.452376365661621094e-01,-6.237576603889465332e-01,-7.260318845510482788e-02,-2.932955324649810791e-01,5.028090476989746094e-01
1.673122197389602661e-01,-8.445307016372680664e-01,9.487895965576171875e-01,9.724214673042297363e-01,3.963234424591064453e-01,7.219273597002029419e-02,-3.809447586536407471e-01,6.275900602340698242e-01,3.808309137821197510e-01
3.694623410701751709e-01,-6.747661232948303223e-01,8.218543529510498047e-01,6.450744867324829102e-01,8.995998501777648926e-01,4.514390230178833008e-01,2.268303930759429932e-01,-1.635139286518096924e-01,2.907550930976867676e-01
8.654569387435913086e-01,7.321277856826782227e-01,-9.095626473426818848e-01,-9.472660422325134277e-01,-2.470732629299163818e-01,6.211066842079162598e-01,9.745522737503051758e-01,-6.991662383079528809e-01,2.033089101314544678e-01
1.882614344358444214e-01,-2.382182925939559937e-01,9.398288130760192871e-01,6.842378377914428711e-01,6.766574382781982422e-01,-6.261368095874786377e-02,-1.703609973192214966e-01,-4.531858563423156738e-01,3.191550970077514648e-01
-8.872489929199218750e-01,7.294447422027587891e-01,6.258020401000976562e-01,9.994353652000427246e-01,9.932736754417419434e-01,1.108634099364280701e-01,5.379748344421386719e-01,8.895314335823059082e-01,1.470839679241180420e-01
6.992948055267333984e-01,-5.053038001060485840e-01,-9.891173243522644043e-02,-7.416811585426330566e-01,9.081020355224609375e-01,2.123492658138275146e-01,-5.427144169807434082e-01,3.434013724327087402e-01,3.352879285812377930e-01
2.362564802169799805e-01,-2.836745679378509521e-01,-7.728847861289978027e-01,3.431463837623596191e-01,4.061540216207504272e-02,5.446367859840393066e-01,4.032700136303901672e-02,7.043629884719848633e-01,2.844226956367492676e-01
1.038136780261993408e-01,1.218759417533874512e-01,7.533072233200073242e-01,-1.930342614650726318e-01,-7.319695353507995605e-01,-9.424346685409545898e-01,5.102745294570922852e-01,2.406191080808639526e-01,2.891335785388946533e-01
4.081595242023468018e-01,-5.740717053413391113e-01,-7.272570729255676270e-01,-9.709106683731079102e-01,-2.988248765468597412e-01,1.798353791236877441e-01,-2.155119031667709351e-01,-1.250501573085784912e-01,2.374074310064315796e-01
8.083173632621765137e-01,-3.034890592098236084e-01,2.797897905111312866e-02,5.673060417175292969e-01,-2.069144397974014282e-01,2.441734075546264648e-01,7.247273921966552734e-01,8.990412354469299316e-01,3.895041346549987793e-01
-7.058530449867248535e-01,8.531752228736877441e-01,-1.576741412281990051e-02,-4.835112094879150391e-01,-8.172848820686340332e-02,9.600651264190673828e-01,-1.476381160318851471e-02,-3.424967825412750244e-01,1.001080498099327087e-01
2.668017148971557617e-01,-5.197087526321411133e-01,-8.482733368873596191e-01,-7.422405481338500977e-01,-7.439083456993103027e-01,-6.961945891380310059e-01,-7.223456501960754395e-01,2.817494869232177734e-01,3.515305519104003906e-01
-6.362398266792297363e-01,-3.086654245853424072e-01,7.935768365859985352e-01,-5.207671970129013062e-02,3.351154625415802002e-01,-6.553602814674377441e-01,-6.154219508171081543e-01,-9.182627797126770020e-01,2.120130807161331177e-01
-6.621298789978027344e-01,-4.428193271160125732e-01,-6.459790468215942383e-01,-8.225949406623840332e-01,-7.587282657623291016e-01,-7.844246178865432739e-02,-5.873325467109680176e-01,-2.714602649211883545e-01,1.595360934734344482e-01
6.834541913121938705e-03,3.807896673679351807e-01,-9.213756918907165527e-01,5.988208055496215820e-01,2.558007836341857910e-01,-8.364819288253784180e-01,7.471572756767272949e-01,8.417447805404663086e-01,3.164372742176055908e-01
-8.778440952301025391e-01,-4.462447166442871094e-01,6.124025583267211914e-01,4.965193867683410645e-01,-6.309579610824584961e-01,-5.813013315200805664e-01,-2.590557932853698730e-01,-3.095402941107749939e-02,1.726056039333343506e-01
2.365095466375350952e-01,-2.621727287769317627e-01,-7.493057101964950562e-02,4.949418902397155762e-01,-9.266335964202880859e-01,-4.951260983943939209e-01,4.266991615295410156e-01,7.904136776924133301e-01,3.417406976222991943e-01
2.335488423705101013e-02,6.422697007656097412e-02,-7.856559753417968750e-01,-1.051752641797065735e-01,6.523453444242477417e-02,-5.150589942932128906e-01,-4.615135490894317627e-01,-2.454316765069961548e-01,3.065597116947174072e-01
-9.598575830459594727e-01,-3.558416664600372314e-01,-5.771039724349975586e-01,-3.450053036212921143e-01,-7.604757547378540039e-01,7.810545563697814941e-01,1.871849000453948975e-01,3.582046329975128174e-01,6.244904175400733948e-02
5.783424973487854004e-01,-3.115602070465683937e-03,-8.261594176292419434e-01,7.421308010816574097e-02,1.736822426319122314e-01,4.908789396286010742e-01,-1.366809010505676270e-01,-7.448393702507019043e-01,2.861907184123992920e-01
-4.324481785297393799e-01,-2.738354206085205078e-01,2.918344736099243164e-01,1.415566056966781616e-01,-2.878065407276153564e-01,9.730305075645446777e-01,2.115496397018432617e-01,-5.255464315414428711e-01,1.427114009857177734e-01
-7.964350581169128418e-01,-6.942816972732543945e-01,-5.080845355987548828e-01,-6.786372661590576172e-01,-6.268659234046936035e-01,-4.298096597194671631e-01,-6.532527804374694824e-01,7.935308218002319336e-01,1.804750263690948486e-01
-8.395324945449829102e-01,4.902277886867523193e-02,-1.792063415050506592e-01,9.647572040557861328e-01,-7.759221792221069336e-01,-2.042887955904006958e-01,9.389408826828002930e-01,7.310142517089843750e-01,1.551562398672103882e-01
6.341441273689270020e-01,-4.841943383216857910e-01,-6.582248210906982422e-01,3.372864425182342529e-01,8.587519526481628418e-01,1.135257855057716370e-01,1.432253718376159668e-01,-4.400418102741241455e-01,3.338578045368194580e-01
5.389858484268188477e-01,-6.259124875068664551e-01,-3.526415228843688965e-01,-1.491271257400512695e-01,1.522075757384300232e-02,-5.151805281639099121e-01,-7.703263759613037109e-01,2.212400883436203003e-01,4.366679489612579346e-01
-4.227388799190521240e-01,1.624764502048492432e-01,-6.912745833396911621e-01,-3.771979734301567078e-02,6.517886370420455933e-02,-8.963529467582702637e-01,-3.267914354801177979e-01,-7.311706542968750000e-01,2.465132027864456177e-01
-8.732500672340393066e-01,9.799204468727111816e-01,-3.552923202514648438e-01,6.197488903999328613e-01,-4.907186925411224365e-01,3.630054593086242676e-01,5.204557180404663086e-01,1.912774741649627686e-01,1.215633898973464966e-01
-5.684762448072433472e-02,-1.763181686401367188e-01,-3.022634685039520264e-01,8.590582609176635742e-01,6.612387895584106445e-01,9.300538301467895508e-01,-7.514055371284484863e-01,4.617349505424499512e-01,3.012028336524963379e-01
8.766809105873107910e-01,-6.375338435173034668e-01,-8.670074939727783203e-01,4.822413027286529541e-01,1.489462256431579590e-01,6.836575269699096680e-01,-7.204552292823791504e-01,5.905346274375915527e-01,4.924578666687011719e-01
-5.967453718185424805e-01,-6.726881265640258789e-01,-6.714683771133422852e-01,6.291494369506835938e-01,3.303944468498229980e-01,4.613085091114044189e-02,-2.823390364646911621e-01,7.544010877609252930e-01,2.374890893697738647e-01
-2.151097804307937622e-01,6.331988573074340820e-01,-1.217301860451698303e-01,-2.461111396551132202e-01,-7.464043051004409790e-02,-3.972442448139190674e-01,4.952187538146972656e-01,5.440779961645603180e-03,2.135246247053146362e-01
-5.355746150016784668e-01,7.991491556167602539e-01,-2.322175502777099609e-01,8.710572123527526855e-02,8.129442334175109863e-01,2.484759986400604248e-01,-7.662039399147033691e-01,8.796642422676086426e-01,2.415802925825119019e-01
2.554160952568054199e-01,-3.301887810230255127e-01,-7.214558720588684082e-01,5.880503654479980469e-01,2.401455044746398926e-01,6.692218035459518433e-02,7.877851724624633789e-01,5.771943926811218262e-01,2.855751812458038330e-01
-6.966502666473388672e-01,-3.765558600425720215e-01,-5.030217170715332031e-01,4.878925979137420654e-01,-9.329351186752319336e-01,1.397793740034103394e-01,5.249173641204833984e-01,7.535312771797180176e-01,1.713063865900039673e-01
-3.158364892005920410e-01,6.425145864486694336e-01,-7.787365317344665527e-01,6.929045915603637695e-01,-7.450226545333862305e-01,-2.054254114627838135e-01,5.945907235145568848e-01,-7.001651525497436523e-01,2.122853398323059082e-01
-5.414972305297851562e-01,4.445051252841949463e-01,4.400730729103088379e-01,2.822952568531036377e-01,3.878968954086303711e-01,8.544888347387313843e-02,-4.964018762111663818e-01,-3.086080253124237061e-01,2.147550582885742188e-01
-6.368045806884765625e-01,8.169011473655700684e-01,1.667835861444473267e-01,-1.982971727848052979e-01,-7.598838955163955688e-02,8.945666551589965820e-01,-6.932972073554992676e-01,1.724596619606018066e-01,1.558429151773452759e-01
1.177735812962055206e-02,2.229084670543670654e-01,-9.637796282768249512e-01,7.442477941513061523e-01,8.642365932464599609e-01,1.302663683891296387e-01,3.933016359806060791e-01,8.449987769126892090e-01,2.893373072147369385e-01
4.144772589206695557e-01,-6.949219107627868652e-01,1.525767147541046143e-01,2.134300917387008667e-01,-1.517386585474014282e-01,4.728884696960449219e-01,8.687340021133422852e-01,8.511370420455932617e-01,2.610932886600494385e-01
-9.832125902175903320e-02,-7.735239267349243164e-01,9.696823954582214355e-01,6.777961850166320801e-01,-7.506746649742126465e-01,8.416837453842163086e-01,7.397927045822143555e-01,3.767611458897590637e-02,1.957271248102188110e-01
1.825508773326873779e-01,-2.019945979118347168e-01,-8.904767036437988281e-01,-3.296055197715759277e-01,6.057068705558776855e-01,-9.907359480857849121e-01,-3.330016434192657471e-01,-2.036626189947128296e-01,3.394848704338073730e-01
7.479120790958404541e-02,8.397112488746643066e-01,-3.073080182075500488e-01,-3.060936033725738525e-01,4.750024974346160889e-01,-9.556411951780319214e-02,-5.507903695106506348e-01,-9.512096643447875977e-02,2.834330499172210693e-01
-7.182859778404235840e-01,-6.472260355949401855e-01,-3.264454426243901253e-03,-1.621491014957427979e-01,8.296918272972106934e-01,-2.752121984958648682e-01,1.611766964197158813e-01,2.645285725593566895e-01,1.654213964939117432e-01
-9.738110899925231934e-01,3.270747363567352295e-01,-6.439280509948730469e-01,9.221406579017639160e-01,-7.026745676994323730e-01,-1.707517504692077637e-01,-8.293006420135498047e-01,9.937484860420227051e-01,1.526634842157363892e-01
4.390020854771137238e-03,1.907700300216674805e-01,-8.658470511436462402e-01,4.999209344387054443e-01,-5.801888108253479004e-01,7.961086034774780273e-01,-5.897207260131835938e-01,-6.186245679855346680e-01,2.514678835868835449e-01
-9.269006848335266113e-01,-5.586611106991767883e-02,1.296822726726531982e-01,-8.685827255249023438e-01,5.510552525520324707e-01,-9.342233091592788696e-02,4.878053814172744751e-02,-1.184745058417320251e-01,8.550425618886947632e-02
-1.984738856554031372e-01,1.192806661128997803e-01,-6.895195245742797852e-01,-6.361437439918518066e-01,7.235712409019470215e-01,8.922309279441833496e-01,-2.533813714981079102e-01,-4.585106670856475830e-01,1.490581035614013672e-01
2.879990935325622559e-01,-1.825316548347473145e-01,-9.492272734642028809e-01,-6.876947879791259766e-01,4.319444596767425537e-01,3.178478777408599854e-01,-9.458079934120178223e-01,-5.560556650161743164e-01,2.682652175426483154e-01
-5.378503799438476562e-01,3.437854945659637451e-01,-9.605789184570312500e-01,-7.917828559875488281e-01,5.998321771621704102e-01,-6.429106593132019043e-01,3.054922223091125488e-01,-5.236344337463378906e-01,1.619606316089630127e-01
-8.011172413825988770e-01,-5.136556029319763184e-01,4.445338547229766846e-01,7.113929390907287598e-01,6.604397296905517578e-01,-2.056329399347305298e-01,3.361702859401702881e-01,-5.900313854217529297e-01,1.540304571390151978e-01
-4.137045443058013916e-01,7.926716208457946777e-01,-9.739961624145507812e-01,-8.289829492568969727e-01,-5.842275023460388184e-01,-9.469355940818786621e-01,-6.371291279792785645e-01,1.660831272602081299e-01,2.549629807472229004e-01
-1.571508944034576416e-01,7.853434085845947266e-01,6.348870992660522461e-01,-3.163653016090393066e-01,-4.811531305313110352e-01,-2.406151890754699707e-01,1.805898845195770264e-01,-4.638727307319641113e-01,2.116244733333587646e-01
2.482978105545043945e-01,-1.811766922473907471e-01,1.040943637490272522e-01,-1.277469396591186523e-01,-4.110684692859649658e-01,8.969066143035888672e-01,5.272116065025329590e-01,-7.197736501693725586e-01,1.760722696781158447e-01
7.369359731674194336e-01,-2.513760328292846680e-02,7.891044616699218750e-01,5.997105240821838379e-01,-1.495729982852935791e-01,-9.550613760948181152e-01,-4.626452922821044922e-01,8.326842635869979858e-02,5.544805526733398438e-01
2.669564485549926758e-01,-4.842246174812316895e-01,-7.212878465652465820e-01,6.698604822158813477e-01,9.688043594360351562e-01,5.138036608695983887e-02,-6.566414237022399902e-01,-4.553853571414947510e-01,3.621519804000854492e-01
-9.632186293601989746e-01,8.285976052284240723e-01,-7.644978165626525879e-01,1.530329436063766479e-01,-4.518895447254180908e-01,1.083560064435005188e-01,3.028407692909240723e-01,6.594836115837097168e-01,9.157379716634750366e-02
-5.871574282646179199e-01,-9.780083298683166504e-01,-7.262287139892578125e-01,8.000372648239135742e-01,7.477801442146301270e-01,1.948262006044387817e-01,2.010337263345718384e-01,3.300733566284179688e-01,2.048659622669219971e-01
-6.492574214935302734e-01,8.288238644599914551e-01,-1.624589562416076660e-01,-2.337229400873184204e-01,3.783541172742843628e-02,-9.060680866241455078e-01,-6.674332618713378906e-01,4.760672450065612793e-01,2.523237764835357666e-01
-8.344026803970336914e-01,2.063042223453521729e-01,-5.093017816543579102e-01,-2.214087694883346558e-01,-4.226125180721282959e-01,-2.886545658111572266e-01,4.380918145179748535e-01,-4.057565629482269287e-01,1.206664144992828369e-01
1.328092813491821289e-01,-4.789919406175613403e-02,3.273423314094543457e-01,8.736594915390014648e-01,4.651441872119903564e-01,-5.701192617416381836e-01,-9.376337528228759766e-01,-4.754719138145446777e-01,4.275322556495666504e-01
1.901558637619018555e-01,-8.971483707427978516e-01,-7.267505396157503128e-03,1.936856955289840698e-01,-3.315122127532958984e-01,5.418244004249572754e-01,-7.868034839630126953e-01,-8.497244119644165039e-01,2.793222069740295410e-01
4.563775062561035156e-01,-9.017367847263813019e-03,3.768047988414764404e-01,-1.303453296422958374e-01,-5.071959495544433594e-01,6.382046341896057129e-01,5.988317728042602539e-01,3.893929421901702881e-01,2.353558093309402466e-01
